dataset,split,seed,task_type,model,metric_name,metric_value,task_count,predictions_path,train_rows,val_rows,test_rows,train_csv,val_csv,test_csv,complete_group
bbbp,scaffold,2,classification,random_forest,roc_auc,0.699633876095963,1,/home/ubuntu/interpremol_benchmarks/moleculenet_20260406_124952/bbbp/scaffold/seed_2/random_forest/random_forest_predictions.csv,1631,204,204,/home/ubuntu/interpremol_benchmarks/moleculenet_20260406_124952/bbbp/scaffold/seed_2/splits/train.csv,/home/ubuntu/interpremol_benchmarks/moleculenet_20260406_124952/bbbp/scaffold/seed_2/splits/val.csv,/home/ubuntu/interpremol_benchmarks/moleculenet_20260406_124952/bbbp/scaffold/seed_2/splits/test.csv,True
bace,random,0,classification,interpremol_frozen,roc_auc,0.6600865800865802,1,/home/ubuntu/interpremol_benchmarks/moleculenet_20260406_124952/bace/random/seed_0/interpremol_frozen/interpremol_frozen_predictions.csv,1210,151,152,/home/ubuntu/interpremol_benchmarks/moleculenet_20260406_124952/bace/random/seed_0/splits/train.csv,/home/ubuntu/interpremol_benchmarks/moleculenet_20260406_124952/bace/random/seed_0/splits/val.csv,/home/ubuntu/interpremol_benchmarks/moleculenet_20260406_124952/bace/random/seed_0/splits/test.csv,True
bace,random,0,classification,chemeleon_frozen,roc_auc,0.8872727272727273,1,/home/ubuntu/interpremol_benchmarks/moleculenet_20260406_124952/bace/random/seed_0/chemeleon_frozen/chemeleon_frozen_predictions.csv,1210,151,152,/home/ubuntu/interpremol_benchmarks/moleculenet_20260406_124952/bace/random/seed_0/splits/train.csv,/home/ubuntu/interpremol_benchmarks/moleculenet_20260406_124952/bace/random/seed_0/splits/val.csv,/home/ubuntu/interpremol_benchmarks/moleculenet_20260406_124952/bace/random/seed_0/splits/test.csv,True
bace,random,0,classification,chemeleon_finetune,roc_auc,0.8763636363636363,1,/home/ubuntu/interpremol_benchmarks/moleculenet_20260406_124952/bace/random/seed_0/chemeleon_finetune/chemeleon_finetune_predictions.csv,1210,151,152,/home/ubuntu/interpremol_benchmarks/moleculenet_20260406_124952/bace/random/seed_0/splits/train.csv,/home/ubuntu/interpremol_benchmarks/moleculenet_20260406_124952/bace/random/seed_0/splits/val.csv,/home/ubuntu/interpremol_benchmarks/moleculenet_20260406_124952/bace/random/seed_0/splits/test.csv,True
bace,random,0,classification,random_forest,roc_auc,0.888831168831169,1,/home/ubuntu/interpremol_benchmarks/moleculenet_20260406_124952/bace/random/seed_0/random_forest/random_forest_predictions.csv,1210,151,152,/home/ubuntu/interpremol_benchmarks/moleculenet_20260406_124952/bace/random/seed_0/splits/train.csv,/home/ubuntu/interpremol_benchmarks/moleculenet_20260406_124952/bace/random/seed_0/splits/val.csv,/home/ubuntu/interpremol_benchmarks/moleculenet_20260406_124952/bace/random/seed_0/splits/test.csv,True
bace,random,1,classification,interpremol_frozen,roc_auc,0.5648082386363635,1,/home/ubuntu/interpremol_benchmarks/moleculenet_20260406_124952/bace/random/seed_1/interpremol_frozen/interpremol_frozen_predictions.csv,1210,151,152,/home/ubuntu/interpremol_benchmarks/moleculenet_20260406_124952/bace/random/seed_1/splits/train.csv,/home/ubuntu/interpremol_benchmarks/moleculenet_20260406_124952/bace/random/seed_1/splits/val.csv,/home/ubuntu/interpremol_benchmarks/moleculenet_20260406_124952/bace/random/seed_1/splits/test.csv,True
bace,random,1,classification,chemeleon_frozen,roc_auc,0.9030539772727272,1,/home/ubuntu/interpremol_benchmarks/moleculenet_20260406_124952/bace/random/seed_1/chemeleon_frozen/chemeleon_frozen_predictions.csv,1210,151,152,/home/ubuntu/interpremol_benchmarks/moleculenet_20260406_124952/bace/random/seed_1/splits/train.csv,/home/ubuntu/interpremol_benchmarks/moleculenet_20260406_124952/bace/random/seed_1/splits/val.csv,/home/ubuntu/interpremol_benchmarks/moleculenet_20260406_124952/bace/random/seed_1/splits/test.csv,True
bace,random,1,classification,chemeleon_finetune,roc_auc,0.9106889204545454,1,/home/ubuntu/interpremol_benchmarks/moleculenet_20260406_124952/bace/random/seed_1/chemeleon_finetune/chemeleon_finetune_predictions.csv,1210,151,152,/home/ubuntu/interpremol_benchmarks/moleculenet_20260406_124952/bace/random/seed_1/splits/train.csv,/home/ubuntu/interpremol_benchmarks/moleculenet_20260406_124952/bace/random/seed_1/splits/val.csv,/home/ubuntu/interpremol_benchmarks/moleculenet_20260406_124952/bace/random/seed_1/splits/test.csv,True
bace,random,1,classification,random_forest,roc_auc,0.9205433238636364,1,/home/ubuntu/interpremol_benchmarks/moleculenet_20260406_124952/bace/random/seed_1/random_forest/random_forest_predictions.csv,1210,151,152,/home/ubuntu/interpremol_benchmarks/moleculenet_20260406_124952/bace/random/seed_1/splits/train.csv,/home/ubuntu/interpremol_benchmarks/moleculenet_20260406_124952/bace/random/seed_1/splits/val.csv,/home/ubuntu/interpremol_benchmarks/moleculenet_20260406_124952/bace/random/seed_1/splits/test.csv,True
bace,random,2,classification,interpremol_frozen,roc_auc,0.5940697069533553,1,/home/ubuntu/interpremol_benchmarks/moleculenet_20260406_124952/bace/random/seed_2/interpremol_frozen/interpremol_frozen_predictions.csv,1210,151,152,/home/ubuntu/interpremol_benchmarks/moleculenet_20260406_124952/bace/random/seed_2/splits/train.csv,/home/ubuntu/interpremol_benchmarks/moleculenet_20260406_124952/bace/random/seed_2/splits/val.csv,/home/ubuntu/interpremol_benchmarks/moleculenet_20260406_124952/bace/random/seed_2/splits/test.csv,True
bace,random,2,classification,chemeleon_frozen,roc_auc,0.8968267730189008,1,/home/ubuntu/interpremol_benchmarks/moleculenet_20260406_124952/bace/random/seed_2/chemeleon_frozen/chemeleon_frozen_predictions.csv,1210,151,152,/home/ubuntu/interpremol_benchmarks/moleculenet_20260406_124952/bace/random/seed_2/splits/train.csv,/home/ubuntu/interpremol_benchmarks/moleculenet_20260406_124952/bace/random/seed_2/splits/val.csv,/home/ubuntu/interpremol_benchmarks/moleculenet_20260406_124952/bace/random/seed_2/splits/test.csv,True
bace,random,2,classification,chemeleon_finetune,roc_auc,0.895266169585573,1,/home/ubuntu/interpremol_benchmarks/moleculenet_20260406_124952/bace/random/seed_2/chemeleon_finetune/chemeleon_finetune_predictions.csv,1210,151,152,/home/ubuntu/interpremol_benchmarks/moleculenet_20260406_124952/bace/random/seed_2/splits/train.csv,/home/ubuntu/interpremol_benchmarks/moleculenet_20260406_124952/bace/random/seed_2/splits/val.csv,/home/ubuntu/interpremol_benchmarks/moleculenet_20260406_124952/bace/random/seed_2/splits/test.csv,True
bace,random,2,classification,random_forest,roc_auc,0.908878099531819,1,/home/ubuntu/interpremol_benchmarks/moleculenet_20260406_124952/bace/random/seed_2/random_forest/random_forest_predictions.csv,1210,151,152,/home/ubuntu/interpremol_benchmarks/moleculenet_20260406_124952/bace/random/seed_2/splits/train.csv,/home/ubuntu/interpremol_benchmarks/moleculenet_20260406_124952/bace/random/seed_2/splits/val.csv,/home/ubuntu/interpremol_benchmarks/moleculenet_20260406_124952/bace/random/seed_2/splits/test.csv,True
bace,scaffold,0,classification,interpremol_frozen,roc_auc,0.6806159420289855,1,/home/ubuntu/interpremol_benchmarks/moleculenet_20260406_124952/bace/scaffold/seed_0/interpremol_frozen/interpremol_frozen_predictions.csv,1210,151,152,/home/ubuntu/interpremol_benchmarks/moleculenet_20260406_124952/bace/scaffold/seed_0/splits/train.csv,/home/ubuntu/interpremol_benchmarks/moleculenet_20260406_124952/bace/scaffold/seed_0/splits/val.csv,/home/ubuntu/interpremol_benchmarks/moleculenet_20260406_124952/bace/scaffold/seed_0/splits/test.csv,True
bace,scaffold,0,classification,chemeleon_frozen,roc_auc,0.8429347826086956,1,/home/ubuntu/interpremol_benchmarks/moleculenet_20260406_124952/bace/scaffold/seed_0/chemeleon_frozen/chemeleon_frozen_predictions.csv,1210,151,152,/home/ubuntu/interpremol_benchmarks/moleculenet_20260406_124952/bace/scaffold/seed_0/splits/train.csv,/home/ubuntu/interpremol_benchmarks/moleculenet_20260406_124952/bace/scaffold/seed_0/splits/val.csv,/home/ubuntu/interpremol_benchmarks/moleculenet_20260406_124952/bace/scaffold/seed_0/splits/test.csv,True
bace,scaffold,0,classification,chemeleon_finetune,roc_auc,0.854891304347826,1,/home/ubuntu/interpremol_benchmarks/moleculenet_20260406_124952/bace/scaffold/seed_0/chemeleon_finetune/chemeleon_finetune_predictions.csv,1210,151,152,/home/ubuntu/interpremol_benchmarks/moleculenet_20260406_124952/bace/scaffold/seed_0/splits/train.csv,/home/ubuntu/interpremol_benchmarks/moleculenet_20260406_124952/bace/scaffold/seed_0/splits/val.csv,/home/ubuntu/interpremol_benchmarks/moleculenet_20260406_124952/bace/scaffold/seed_0/splits/test.csv,True
bace,scaffold,0,classification,random_forest,roc_auc,0.896286231884058,1,/home/ubuntu/interpremol_benchmarks/moleculenet_20260406_124952/bace/scaffold/seed_0/random_forest/random_forest_predictions.csv,1210,151,152,/home/ubuntu/interpremol_benchmarks/moleculenet_20260406_124952/bace/scaffold/seed_0/splits/train.csv,/home/ubuntu/interpremol_benchmarks/moleculenet_20260406_124952/bace/scaffold/seed_0/splits/val.csv,/home/ubuntu/interpremol_benchmarks/moleculenet_20260406_124952/bace/scaffold/seed_0/splits/test.csv,True
bace,scaffold,1,classification,interpremol_frozen,roc_auc,0.6610507246376811,1,/home/ubuntu/interpremol_benchmarks/moleculenet_20260406_124952/bace/scaffold/seed_1/interpremol_frozen/interpremol_frozen_predictions.csv,1210,151,152,/home/ubuntu/interpremol_benchmarks/moleculenet_20260406_124952/bace/scaffold/seed_1/splits/train.csv,/home/ubuntu/interpremol_benchmarks/moleculenet_20260406_124952/bace/scaffold/seed_1/splits/val.csv,/home/ubuntu/interpremol_benchmarks/moleculenet_20260406_124952/bace/scaffold/seed_1/splits/test.csv,True
bace,scaffold,1,classification,chemeleon_frozen,roc_auc,0.8481884057971014,1,/home/ubuntu/interpremol_benchmarks/moleculenet_20260406_124952/bace/scaffold/seed_1/chemeleon_frozen/chemeleon_frozen_predictions.csv,1210,151,152,/home/ubuntu/interpremol_benchmarks/moleculenet_20260406_124952/bace/scaffold/seed_1/splits/train.csv,/home/ubuntu/interpremol_benchmarks/moleculenet_20260406_124952/bace/scaffold/seed_1/splits/val.csv,/home/ubuntu/interpremol_benchmarks/moleculenet_20260406_124952/bace/scaffold/seed_1/splits/test.csv,True
bace,scaffold,1,classification,chemeleon_finetune,roc_auc,0.8472826086956522,1,/home/ubuntu/interpremol_benchmarks/moleculenet_20260406_124952/bace/scaffold/seed_1/chemeleon_finetune/chemeleon_finetune_predictions.csv,1210,151,152,/home/ubuntu/interpremol_benchmarks/moleculenet_20260406_124952/bace/scaffold/seed_1/splits/train.csv,/home/ubuntu/interpremol_benchmarks/moleculenet_20260406_124952/bace/scaffold/seed_1/splits/val.csv,/home/ubuntu/interpremol_benchmarks/moleculenet_20260406_124952/bace/scaffold/seed_1/splits/test.csv,True
bace,scaffold,1,classification,random_forest,roc_auc,0.896286231884058,1,/home/ubuntu/interpremol_benchmarks/moleculenet_20260406_124952/bace/scaffold/seed_1/random_forest/random_forest_predictions.csv,1210,151,152,/home/ubuntu/interpremol_benchmarks/moleculenet_20260406_124952/bace/scaffold/seed_1/splits/train.csv,/home/ubuntu/interpremol_benchmarks/moleculenet_20260406_124952/bace/scaffold/seed_1/splits/val.csv,/home/ubuntu/interpremol_benchmarks/moleculenet_20260406_124952/bace/scaffold/seed_1/splits/test.csv,True
bace,scaffold,2,classification,interpremol_frozen,roc_auc,0.6717391304347826,1,/home/ubuntu/interpremol_benchmarks/moleculenet_20260406_124952/bace/scaffold/seed_2/interpremol_frozen/interpremol_frozen_predictions.csv,1210,151,152,/home/ubuntu/interpremol_benchmarks/moleculenet_20260406_124952/bace/scaffold/seed_2/splits/train.csv,/home/ubuntu/interpremol_benchmarks/moleculenet_20260406_124952/bace/scaffold/seed_2/splits/val.csv,/home/ubuntu/interpremol_benchmarks/moleculenet_20260406_124952/bace/scaffold/seed_2/splits/test.csv,True
bace,scaffold,2,classification,chemeleon_frozen,roc_auc,0.8516304347826087,1,/home/ubuntu/interpremol_benchmarks/moleculenet_20260406_124952/bace/scaffold/seed_2/chemeleon_frozen/chemeleon_frozen_predictions.csv,1210,151,152,/home/ubuntu/interpremol_benchmarks/moleculenet_20260406_124952/bace/scaffold/seed_2/splits/train.csv,/home/ubuntu/interpremol_benchmarks/moleculenet_20260406_124952/bace/scaffold/seed_2/splits/val.csv,/home/ubuntu/interpremol_benchmarks/moleculenet_20260406_124952/bace/scaffold/seed_2/splits/test.csv,True
